date,f1,f2,f3,f4,f5,f6,f7,f8
1977-12-01,-0.391487931,-0.287371379,0.016931278,0.192726762,0.062065385,0.02303277,-0.035864312,0.143765719
1978-01-01,0.256719238,-0.274591052,0.399270413,-0.086414671,0.373574448,0.180607348,0.033329694,-0.073837147
1978-02-01,-0.406088043,-0.145037752,0.053734569,0.079581408,0.018660096,-0.057198992,0.081671277,-0.156278087
1978-03-01,-0.651237413,-0.099563944,0.112615053,0.156198787,-0.023136985,0.170308046,0.171488059,0.017391591
1978-04-01,-0.766238695,-0.109355123,0.104909942,0.220432778,0.067373847,-0.006994319,-0.07258741,0.057984868
1978-05-01,-0.27043167,-0.232768373,0.228036611,0.053940925,0.146559062,-0.155289879,-0.229254118,-0.148190419
1978-06-01,-0.488633311,-0.24602966,0.23006848,0.09747867,0.107534989,0.060126591,-0.008123837,0.053900377
1978-07-01,-0.030075915,-0.367516731,0.209895645,0.10016591,0.131643771,-0.007226876,0.002205551,0.179805732
1978-08-01,-0.297510008,-0.152300209,0.115527865,0.417002381,-0.030496737,-0.035905981,-0.263025839,0.152189621
1978-09-01,-0.264086482,-0.139114781,0.346130475,-0.062079327,0.113202728,-0.003349493,0.037845392,0.192612909
1978-10-01,-0.464709288,-0.275245668,0.310703571,-0.104015116,0.008807409,0.063784564,0.03836955,0.139514345
1978-11-01,-0.410090006,-0.604629117,0.265362433,-0.35122545,0.057042393,0.108291517,0.090611209,-0.237585669
1978-12-01,-0.245944318,-0.35510096,0.26967058,-0.002094648,-0.016661218,-0.052124392,0.017207431,-0.018358217
1979-01-01,-0.039587958,-0.027239508,0.380572494,-0.022268172,0.006726634,-0.162032777,-0.221902203,-0.0335655
1979-02-01,-0.126825166,-0.107254248,0.277913065,0.014031361,-0.155872988,0.032334252,-0.010315708,-0.042822134
1979-03-01,-0.342586786,-0.169528538,0.252676636,0.084349858,-0.088724132,-0.0046416,-0.043472912,0.025920785
1979-04-01,0.483294014,-0.222052475,0.489457884,0.085585616,0.182687922,0.003712158,-0.207390075,-0.154012296
1979-05-01,-0.509118766,-0.195079893,0.183211924,-0.08917941,-0.147468634,-0.014171177,0.123594278,0.07916866
1979-06-01,0.015132299,-0.340702929,0.251070321,0.365763408,-0.234088564,0.145435018,-0.123446203,-0.075949906
1979-07-01,0.026769153,-0.231929914,0.419042759,0.090143377,-0.152539504,0.024474229,-0.094070456,0.22704488
1979-08-01,0.13561873,-0.223417335,0.430753072,-0.015103303,-0.149278062,-0.441635624,-0.150968164,-0.080652426
1979-09-01,-0.234178045,-0.230231432,0.356357279,-0.313048476,-0.020338091,-0.259663476,-0.057135793,0.155344013
1979-10-01,-0.19990355,-0.614380744,0.586568628,-0.87787467,-0.084636101,-0.225792091,0.003177962,0.10336395
1979-11-01,0.049546391,-0.24120107,0.386315138,-0.306855437,-0.197358538,-0.137425991,0.058264972,-0.126499859
1979-12-01,0.060046853,-0.112815858,0.397508414,0.120684425,-0.452546659,-0.077807208,-0.119402159,0.29522294
1980-01-01,-0.096381249,0.049164258,0.603419421,-0.139065952,-0.406506841,-0.176679839,-0.072888824,0.082986836
1980-02-01,-0.042435463,-0.330764177,0.395562823,-0.882043078,0.096053541,-0.473339313,-0.191190038,0.270992769
1980-03-01,0.212199208,-0.465326247,0.598420525,-1.141909133,-0.290356602,0.011457783,0.233209157,-0.021265762
1980-04-01,1.246445792,-0.485451014,0.336773208,0.423612737,-1.390310594,-0.039216828,0.071981111,-0.214214647
1980-05-01,1.334846338,0.415230238,0.241940481,1.121125886,-0.789100361,0.225681492,-0.123222577,0.06196716
1980-06-01,0.712943768,0.237093548,0.064629675,0.678899209,-0.488150166,-0.171910974,-0.101849634,0.185988266
1980-07-01,0.272355763,0.034954022,0.061986867,-0.169826503,-0.01607769,-0.6553285,0.005472419,0.191492825
1980-08-01,-0.413953381,0.07314387,0.226821761,-0.674052977,0.308850941,-0.366013106,-0.02763938,0.192344133
1980-09-01,-0.515482302,-0.107079102,0.072260942,-0.527953377,0.153151018,-0.339523435,0.007445767,0.477246619
1980-10-01,-0.542914531,-0.190722614,0.185467429,-0.4741286,-0.075550115,-0.322528853,-0.107932147,0.348177091
1980-11-01,-0.508272307,-0.29688237,0.4096417,-0.785938797,-0.196938777,-0.422205067,-0.164850867,0.305596704
1980-12-01,-0.199953266,-0.602250341,0.644068464,-0.645850949,-0.699497084,-0.156889171,-0.162960161,0.143891842
1981-01-01,0.197526803,-0.115041311,0.792247047,0.246973834,-1.110318128,-0.028249698,-0.103444769,0.053722943
1981-02-01,0.206940792,-0.19457689,0.386137423,-0.377414784,-0.267479037,0.066587785,-0.012214006,-0.236892014
1981-03-01,0.16638811,-0.132260895,-0.088151184,0.379781007,-0.513356051,0.072227913,-0.126763505,0.027939607
1981-04-01,-0.070347102,-0.362105606,0.202871644,-0.405463773,-0.238470247,-0.187945063,-0.255920728,0.029888089
1981-05-01,-0.168023342,-0.324808206,0.511445015,-0.986320303,-0.38598436,-0.362412674,-0.093488326,0.081218287
1981-06-01,0.359205479,-0.103651692,0.481071118,0.225196758,-1.201536785,0.15249408,-0.230505075,0.001249937
1981-07-01,-0.083667666,-0.264075511,0.610475182,-0.677214968,-0.697261556,-0.022792352,-0.195030035,0.196038787
1981-08-01,0.149289982,-0.148878163,0.162128834,-0.571294606,-0.448442596,-0.29470996,-0.062674882,0.066361636
1981-09-01,0.547330234,0.060641139,0.141815421,-0.243342703,-0.240284029,0.401289832,0.315704252,-0.016055386
1981-10-01,0.68267074,0.02897341,-0.218968381,0.247001825,-0.489139953,0.045323666,0.096949542,-0.028939678
1981-11-01,0.921325874,0.478747065,-0.058209358,0.961403589,-0.846093452,0.338957962,0.027064719,-0.022547342
1981-12-01,0.764311436,0.090762264,-0.078567494,-0.204437496,-0.036330731,-0.174489126,0.00481105,0.015809223
1982-01-01,0.648681592,0.040053307,0.225404427,-1.028938905,0.309713539,-0.35511765,0.091394199,0.163484654
1982-02-01,-0.283817461,0.080625083,-0.237048001,-0.724357443,-0.451576582,-0.375460049,0.285832227,-0.208889249
1982-03-01,0.63937091,0.008869027,-0.058495775,0.166280186,-0.578257425,0.108055796,0.130892271,-0.029075443
1982-04-01,0.527913025,0.164586966,0.177320217,-0.173062226,-0.313747974,-0.30411701,-0.137736149,0.138514303
1982-05-01,0.242085834,0.53477424,0.380538633,0.099630369,-0.467296083,-0.053976663,0.207122299,0.009355494
1982-06-01,0.442019234,0.083590838,0.238825714,-0.786613626,-0.05852965,-0.094735783,0.33429721,-0.087792771
1982-07-01,0.546403401,0.025490854,-0.387040865,0.26138347,-0.298178835,-0.202647886,0.176452294,-0.031729145
1982-08-01,0.798689664,0.255360002,-0.453832418,0.703652101,-0.299446781,0.115248015,0.185003466,-0.241232968
1982-09-01,0.421638064,0.369436365,-0.210275051,0.443230978,-0.222417716,-0.498360298,-0.124316338,-0.052695726
1982-10-01,0.674546244,0.558498119,0.051654657,0.672825616,-0.358608205,-0.288581883,0.043028737,-0.072280923
1982-11-01,0.417157403,0.069943639,-0.210873753,0.252135475,-0.139477709,-0.402389826,0.140073005,-0.080712469
1982-12-01,0.25937071,0.042244875,-0.17111478,0.232118063,-0.066323289,-0.097877316,0.114345238,0.269411746
1983-01-01,-0.375265261,0.374541918,-0.067324427,0.261344275,-0.051817126,-0.0156727,0.204493084,0.269129924
1983-02-01,0.171784704,-0.047373618,-0.077177805,-0.097526064,0.23162198,-0.397818337,0.055001092,-0.137935893
1983-03-01,-0.264414909,0.176046305,-0.117847187,0.027205874,0.010658951,-0.408207439,0.056274929,-0.191712122
1983-04-01,-0.369472364,0.328639331,0.145475448,0.127420908,0.020910778,-0.04430488,-0.004014716,0.13610136
1983-05-01,-0.292796655,-0.002890535,-0.175840934,0.233327491,-0.041800841,-0.197549071,-0.020628628,0.085358719
1983-06-01,-0.498351714,-0.118558963,-0.009556125,-0.24654366,0.19952382,-0.243498083,-0.009743167,-0.122302045
1983-07-01,-0.583637846,-0.046900053,0.008059303,-0.171225647,0.200225221,-0.031715416,0.016952568,0.065120827
1983-08-01,-0.1478781,-0.219961524,0.033053219,-0.201173847,0.290761113,0.044303583,0.092549298,-0.055738067
1983-09-01,-0.679629326,-0.009020283,-0.179786611,0.305780576,-0.129349153,0.129750139,-0.082134011,-0.030945948
1983-10-01,-0.28440242,-0.082370551,-0.095930678,0.265075355,0.005101836,0.212169436,-0.136433186,0.1547853
1983-11-01,-0.308695497,-0.157019126,-0.024176037,-0.042506148,0.11485393,0.065303438,-0.049513847,-0.164607011
1983-12-01,-0.296387258,-0.134292785,-0.054086446,-0.046014657,0.183341237,0.042372672,-0.106398931,-0.102513645
1984-01-01,-0.618136872,0.181209797,0.09974184,0.224320149,-0.003012123,0.095463361,0.035699989,-0.024501443
1984-02-01,-0.402741621,-0.296861956,0.12352447,0.108378167,0.196380336,0.347204811,-0.007676094,-0.13300958
1984-03-01,-0.246833542,-0.319705857,-0.039637841,-0.174351236,0.237775539,0.01647789,-0.047209813,0.253242326
1984-04-01,-0.285666844,-0.201645455,0.075330443,-0.109579194,0.187170729,0.052085302,0.006965081,-0.09454777
1984-05-01,-0.302308138,-0.250835777,-0.045232322,-0.30381536,0.325925108,-0.154167487,-0.00952292,-0.267957064
1984-06-01,-0.284488165,-0.257315643,0.049309818,-0.07507211,0.228745684,0.154079556,-0.002889028,-0.07686079
1984-07-01,-0.120351794,-0.094384162,0.121792607,-0.065846939,0.07833742,0.049980753,0.028944825,-0.264838961
1984-08-01,0.022851998,-0.007056428,0.068626326,0.357129914,-0.088963774,-0.150132675,-0.30500378,0.024518817
1984-09-01,0.006314034,-0.155194871,0.024144211,0.203619026,0.000244658,0.056579364,-0.076344614,-0.187653745
1984-10-01,0.052444291,0.064647614,-0.046739463,0.380069131,-0.003381392,0.214567581,0.178290128,-0.307880979
1984-11-01,-0.106012239,0.023070284,-0.151716552,0.697129588,-0.17979485,0.165056897,0.075400983,-0.118507288
1984-12-01,0.05676167,-0.023973314,-0.156746055,0.252737487,0.118628945,0.132257711,0.159923532,-0.213222328
1985-01-01,0.027793119,0.074819374,0.083382052,0.25211635,0.189032686,-0.084831224,-0.1098748,-0.281459157
1985-02-01,-0.09165165,0.102275166,0.081585812,-0.099650676,0.287346138,-0.312170688,0.030998308,-0.208951407
1985-03-01,-0.271850716,-0.191743191,-0.057731059,-0.132031783,0.361458149,-0.070561865,0.136529853,-0.103174971
1985-04-01,0.188785721,0.018017938,-0.055789779,0.590227842,0.110527346,0.055689778,0.087451244,0.018684642
1985-05-01,-0.033512335,0.016087555,-0.139182242,0.529202079,0.030551528,0.030731645,0.01571831,-0.195571195
1985-06-01,0.157240015,0.053932914,-0.056563824,0.631040631,0.00858899,0.109062457,0.021884803,0.094499393
1985-07-01,0.027958152,0.00173669,0.153925842,0.183264973,0.168313612,-0.165693462,0.01398715,0.099020942
1985-08-01,-0.200094757,-0.113603362,0.023133305,0.106186283,0.135989908,-0.009256676,0.102763377,-0.00038809
1985-09-01,-0.127584303,-0.125043846,0.050488665,0.07359445,0.155032456,-0.030980532,0.163689374,-0.180200617
1985-10-01,0.038791524,0.055607859,0.265924921,0.315231019,0.140157996,0.088259559,0.043592568,0.28046795
1985-11-01,-0.129503813,0.109653434,0.052966465,0.386785895,0.02816617,-0.088344474,-0.096677032,0.15366569
1985-12-01,-0.139608435,-0.097970776,0.035625775,0.406498898,-0.110601009,-0.127132672,-0.043247177,0.139818212
1986-01-01,-0.217151927,-0.16611645,0.036641358,0.184523176,-0.032999271,-0.130240413,0.03888321,-0.112838022
1986-02-01,0.326148125,-0.381707282,-0.152870901,0.513849621,-0.066005458,-0.283289393,-0.025363703,0.168917497
1986-03-01,0.239081819,-0.207329003,-0.071461612,0.757269682,-0.090020758,-0.037920608,-0.140965444,0.056291477
1986-04-01,-0.049918333,0.097487754,0.205331831,0.547970563,-0.012620899,0.011797829,0.087740699,-0.114279463
1986-05-01,-0.155152403,0.347391302,0.560096883,0.050232948,0.248787985,-0.03344711,0.231546306,0.055325338
1986-06-01,0.047155574,-0.015266181,0.159279889,0.075648539,0.163836274,-0.272128653,0.081146639,0.021949386
1986-07-01,-0.090295669,-0.348106675,-0.178688333,0.479036019,-0.154173501,0.073009412,0.148119718,-0.008872614
1986-08-01,-0.0232304,0.133102482,0.207588101,0.343368858,0.065832497,-0.007444773,0.107972572,-0.01185324
1986-09-01,-0.199899702,0.066754463,0.153748888,0.117699921,0.047751883,-0.020951595,0.293019556,-0.228403754
1986-10-01,0.061884688,-0.255235589,-0.04742908,0.113712052,0.107234078,0.0225878,0.012064894,0.002428619
1986-11-01,-0.105996506,-0.038616333,0.064275743,0.096354147,0.053547791,-0.131710332,-0.001938813,0.078918718
1986-12-01,-0.318781369,-0.089099831,0.17845195,0.18972304,-0.047430718,-0.106771442,0.090499391,0.127742293
1987-01-01,0.149269883,0.168453774,0.473584411,0.313551303,0.075528915,-0.02161195,-0.154081096,0.202524146
1987-02-01,-0.514532553,-0.05199965,-0.115207718,0.186722551,-0.088903942,-0.368415894,-0.065532079,0.093499535
1987-03-01,-0.101331224,-0.174919803,0.035574701,0.198123525,0.080996096,-0.092282282,-0.095339707,0.163958113
1987-04-01,-0.254112498,-0.098131607,0.221029118,-0.138751204,0.214415274,0.043345917,0.068333288,0.078013245
1987-05-01,-0.290022661,-0.229009568,0.028005022,-0.226455336,0.062062496,-0.125886096,0.057462055,0.175988493
1987-06-01,-0.086298026,0.030943866,0.095257612,0.084412667,0.045158978,-0.086327427,-0.019756373,-0.102534958
1987-07-01,-0.255515801,-0.12901501,-0.073517807,0.113430516,0.007370444,-0.043035527,-0.139251109,-0.152008577
1987-08-01,-0.259875205,0.061245858,0.098540575,-0.041212001,0.162171844,-0.134445054,-0.078521665,0.194806661
1987-09-01,-0.156980768,-0.279081826,0.04252391,-0.266508049,0.251761128,0.042794539,0.062822699,0.225276182
1987-10-01,-0.353072446,-0.251492889,-0.02179391,-0.183762611,-0.028868657,0.439721651,0.454903734,-0.028836811
1987-11-01,-0.022301371,-0.062544011,-0.052780751,0.339017299,-0.14826532,0.560415316,0.533286311,0.112389877
1987-12-01,-0.139372929,-0.133492517,-0.106810654,0.011804947,0.050525202,0.09058553,0.082091242,0.200981553
1988-01-01,0.157856016,0.211834136,0.076452291,0.189454624,-0.015892154,-0.028722527,-0.021914751,-0.022739681
1988-02-01,-0.143548856,-0.049008745,-0.142137119,0.318478175,-0.156647363,-0.017347753,-0.054140272,-0.311783011
1988-03-01,-0.167032324,0.097622634,0.132085639,0.124158233,0.101013253,-0.025711722,-0.015534525,0.122381827
1988-04-01,-0.263754611,-0.014599256,0.194832634,-0.138393682,0.192658119,0.214500955,0.012219153,0.219905483
1988-05-01,0.012639177,-0.248434971,-0.073014478,-0.210753293,0.087753067,-0.11446745,0.076923764,-0.118928426
1988-06-01,-0.205078344,-0.032581791,0.122224548,0.027454855,0.050365104,-0.026688847,-0.227225208,-0.105559293
1988-07-01,-0.033620426,-0.087130559,0.152892798,-0.209570317,0.067520076,-0.064957482,0.026000871,-0.168197029
1988-08-01,-0.045485794,-0.241098636,0.018099308,-0.22094158,0.038919531,-0.110907288,0.100519685,-0.086348621
1988-09-01,-0.045193675,0.003432631,0.120159694,0.119227335,-0.043921238,0.065254471,-0.078153106,0.047872124
1988-10-01,-0.200139545,-0.053710509,-0.031308462,0.26346234,-0.116269562,-0.061917268,-0.091914078,0.202499925
1988-11-01,-0.083661985,-0.174525,0.148005445,-0.015362625,0.114733996,0.171197579,0.01825434,0.10437375
1988-12-01,-0.260512082,-0.081770716,0.176056107,-0.121606953,0.054091678,-0.119608346,-0.078788834,0.15067754
1989-01-01,-0.23468691,-0.002042435,0.228317278,-0.05318342,-0.029617802,-0.079093687,-0.098808549,-0.243286728
1989-02-01,0.095561382,-0.306442586,0.116168734,-0.050550518,0.043398378,-0.00666185,-0.31988056,-0.047215065
1989-03-01,-0.066324533,-0.133801088,0.222879523,-0.259174388,-0.048843184,0.018297742,-0.052932604,-0.039038115
1989-04-01,-0.03436393,0.162966434,0.315231148,0.043234573,-0.174800465,-0.015633967,-0.017190131,-0.028795009
1989-05-01,0.338432652,-0.290816276,0.048092763,0.110110019,-0.241389919,-0.10796291,-0.232301093,-0.346804466
1989-06-01,0.212505546,-0.252433743,-0.007105883,0.313308727,-0.379040272,0.038748463,-0.115002571,-0.101355067
1989-07-01,0.335678235,-0.020580117,0.247532994,0.312544988,-0.2440216,-0.004395206,-0.138493066,0.175818766
1989-08-01,-0.147482419,-0.176114039,-0.054949459,-0.019537959,-0.256768936,-0.172620053,-0.128969526,-0.041432599
1989-09-01,0.132216228,0.124840571,0.32513875,-0.118223963,-0.113843903,-0.085946808,0.003012157,-0.054817826
1989-10-01,0.160447248,0.052431498,0.289775934,0.109428434,-0.147286605,0.104697336,0.033924961,0.197857565
1989-11-01,0.011537403,-0.210861232,0.017157836,0.029498574,-0.272772515,-0.001288874,0.104058786,-0.035042726
1989-12-01,0.01523109,0.061159775,0.136123598,0.05463954,-0.134957667,-0.06195197,-0.030342258,0.230364888
1990-01-01,-0.161443853,0.250398097,0.645598897,-0.027875675,0.092163742,0.070109889,0.084882994,-0.217029017
1990-02-01,-0.130936685,-0.487981051,-0.348358043,-0.146853567,-0.190436644,-0.067550759,0.166808826,0.240351206
1990-03-01,-0.062820162,-0.038857513,-0.001874303,-0.149360401,-0.024512344,-0.164693766,-0.100990927,0.002330598
1990-04-01,0.298821647,-0.129355039,0.01536109,-0.081412036,-0.027459199,-0.056315308,-0.022768032,-0.017973121
1990-05-01,0.042474132,0.115614542,0.004637257,-0.00885662,-0.147115403,-0.15632647,0.022914163,0.138025818
1990-06-01,0.082994435,0.227363892,0.095778783,0.061899638,-0.109181702,0.0746514,-0.031559429,0.17023149
1990-07-01,0.255837743,0.067154493,0.060618989,0.037193164,-0.165798017,-0.101092982,0.001682905,0.187750584
1990-08-01,0.201736204,0.339106632,0.415831458,-0.212808863,-0.087054207,0.327668558,0.387525701,0.234533191
1990-09-01,0.281626471,-0.023144488,0.012745133,-0.246907369,-0.191858591,0.07283856,0.275051434,0.199712431
1990-10-01,0.48758716,0.025134472,0.086902044,-0.076549013,-0.182731132,0.120426796,0.106241321,0.091601986
1990-11-01,0.725016092,-0.248356134,-0.256050738,0.075723091,-0.202356805,-0.236694348,-0.006473509,0.007699597
1990-12-01,0.423719626,0.162349669,-0.13360345,0.014562958,-0.165545078,-0.093695138,-0.168728247,0.013034788
1991-01-01,0.505769662,0.387639635,0.021934317,-0.103736902,-0.20944383,0.042950751,0.09499258,-0.040239874
1991-02-01,0.624981902,0.097990375,-0.414095573,0.249842328,-0.154248571,-0.366853459,-0.173280177,0.180226949
1991-03-01,0.391627576,0.210594637,-0.180550607,-0.299502329,0.053314115,-0.351938384,0.006300998,-0.238672754
1991-04-01,0.176092288,0.448681575,-0.082342319,-0.093457383,-0.04215374,-0.076290615,0.099850576,0.056589964
1991-05-01,0.090267836,0.344375619,-0.124710212,-0.146595265,-0.052700438,-0.038800795,0.212269716,0.078605728
1991-06-01,-0.002500972,0.043282418,-0.348058181,-0.298210579,-0.050680986,-0.190922841,0.170368947,0.070931616
1991-07-01,0.069022472,0.19183616,-0.195946384,-0.082713461,-0.004864513,-0.079841801,-0.065259892,0.106439993
1991-08-01,0.234030345,0.322908913,-0.088214799,0.133489752,-0.089968348,0.067324921,-0.01395121,0.035773355
1991-09-01,0.028691919,0.237362443,-0.205223791,0.023227296,-0.119991073,0.100582831,0.087170063,0.300671509
1991-10-01,0.32406149,0.109639767,-0.17967899,0.040074743,-0.046121223,0.030476072,0.072369411,0.06273926
1991-11-01,0.239452694,0.309917919,-0.05263601,0.083926908,-0.049707403,0.099455,0.147328017,0.142549198
1991-12-01,0.404358566,0.069297566,-0.223366309,0.198067978,-0.082045069,0.092661063,0.026829883,0.096145953
1992-01-01,0.233122408,0.210677533,-0.281312369,0.19531003,-0.032352645,-0.377356123,-0.079864274,-0.124992236
1992-02-01,-0.014752271,0.232532464,-0.068024296,-0.204436121,0.139833134,-0.022305987,0.14413681,0.095311475
1992-03-01,-0.164583397,0.124815259,-0.212156752,-0.297124767,0.145816024,-0.128140544,0.10976579,0.011298263
1992-04-01,-0.045214966,0.254640944,-0.260504409,0.026105293,-0.011953009,-0.022402583,0.031624014,-0.035935492
1992-05-01,0.030757461,0.199840461,-0.213567734,0.058500713,0.014406672,-0.043270354,0.07915437,0.21649833
1992-06-01,0.149225873,0.194444928,-0.105679034,0.000644501,0.06109234,0.042646433,0.108379542,0.172899908
1992-07-01,0.059035364,0.25216195,-0.306438381,0.290884451,-0.069966218,0.132228099,0.086892491,0.143690091
1992-08-01,0.24674448,0.103490542,-0.175476842,0.116333272,0.111526037,0.038955832,-0.050881667,0.041878605
1992-09-01,0.15822504,0.134371986,-0.158518766,0.016127985,0.040076535,0.052370776,0.071430903,-0.065896879
1992-10-01,-0.116890366,0.184199668,-0.169854597,-0.237267783,0.107197422,0.060177375,0.184257182,-0.063462315
1992-11-01,-0.025011226,-0.013503647,-0.303011557,-0.317718918,0.24984045,-0.197350488,-0.089915321,-0.251993183
1992-12-01,-0.114863277,0.130578806,-0.342157039,0.090521678,0.106543328,-0.159187944,-0.129420871,0.136606186
1993-01-01,-0.028959072,0.249076849,-0.092540928,-0.019201108,0.116266832,0.153693505,0.060702585,-0.270984242
1993-02-01,-0.041015902,0.14141338,-0.220863371,0.11272385,0.069541651,0.119122675,-0.096927012,-0.063540531
1993-03-01,0.270229394,0.091554109,-0.14981654,0.027121206,0.07559446,0.082775197,-0.111556524,0.110214382
1993-04-01,-0.077781432,0.175908891,-0.097385959,0.073282571,0.082749706,0.210743026,0.03856793,0.113550517
1993-05-01,0.053803856,0.040773611,-0.148551347,0.016767084,0.12477377,0.089995233,-0.064367415,-0.000766569
1993-06-01,0.046426217,-0.019276627,-0.24628798,-0.063407038,0.10600395,-0.125429367,0.016126103,-0.141488314
1993-07-01,-0.072696255,0.126255791,-0.106215421,0.023790172,0.074615737,0.105393625,-0.013272981,-0.186205347
1993-08-01,0.053223289,0.143885979,-0.113982014,0.117196306,0.137714862,0.057258676,-0.075152932,0.029399027
1993-09-01,-0.084704014,0.053652119,-0.150457294,0.135536527,-0.003675397,0.09966985,-0.00943161,0.020172299
1993-10-01,-0.209343447,0.263412237,0.056726482,-0.044498363,0.150719616,0.057523362,0.015410959,-0.106197443
1993-11-01,-0.101130299,-0.148797474,-0.235723448,-0.145718825,0.198274079,-0.018225987,-0.042506802,-0.051746496
1993-12-01,-0.274077906,-0.113608378,-0.253431299,0.07769881,0.130774196,0.034989852,-0.156660118,0.099268977
1994-01-01,-0.047394901,0.174779668,-0.04723504,-0.00579184,0.10563627,-0.101508254,-0.040644183,-0.215792586
1994-02-01,-0.112958496,0.144724575,0.01488303,-0.140211191,0.203950725,-0.027014155,0.028012398,0.026063859
1994-03-01,-0.365797232,-0.042941666,-0.150887955,-0.216934332,0.310890131,0.16438212,0.08175201,0.008937311
1994-04-01,-0.212586207,-0.174670476,-0.205756587,-0.244953534,0.32463068,0.164924161,0.018227954,0.052267568
1994-05-01,-0.28606956,0.043199666,-0.081671961,-0.143158249,0.325925457,0.055436553,-0.131309614,0.01508436
1994-06-01,-0.166565819,0.12012122,-0.022538632,0.019353514,0.175823279,0.158100901,-0.041485623,0.017213171
1994-07-01,-0.086088984,0.034161284,-0.067828827,-0.02042782,0.274808241,0.209233404,-0.035533429,0.166174729
1994-08-01,-0.27946674,0.070847667,-0.131725915,-0.006729882,0.129373624,-0.024071756,-0.098584021,-0.134417388
1994-09-01,-0.152726068,-0.141592092,-0.204634417,-0.045123148,0.193891145,0.049337588,-0.124011646,0.025447889
1994-10-01,-0.304395639,0.058381709,-0.189488426,-0.154568479,0.249023905,-0.011627271,0.018486718,0.166279296
1994-11-01,-0.246050184,-0.000234378,0.005450872,-0.190562402,0.319569341,0.250527307,-0.113944098,-0.068509037
1994-12-01,-0.297378646,-0.061353834,-0.233638174,-0.149135239,0.257184161,0.122515013,-0.04314172,-0.131302946
1995-01-01,-0.054562552,0.088666073,-0.070416029,0.031044148,0.218575122,0.161927232,-0.158078909,-0.014712037
1995-02-01,0.068410279,0.064807731,-0.05257571,0.118495876,0.040249782,0.039240844,-0.210329796,0.039580019
1995-03-01,0.077531772,0.02471741,-0.082046504,0.209613149,-0.0298546,0.209000924,-0.097389369,0.168821618
1995-04-01,0.164162711,0.173908715,0.144595075,0.147604308,-0.020059443,0.065431837,-0.043167053,0.156379514
1995-05-01,0.162192591,-0.024897826,-0.142415126,0.149794168,-0.096259772,-0.058155877,-0.09601525,-0.031065873
1995-06-01,-0.031881053,0.015589465,-0.048916592,0.2447701,-0.127552531,0.156462547,-0.199196101,-0.020560044
1995-07-01,0.17059286,-0.047991116,0.039862735,-0.003121946,0.025435101,-0.135266017,-0.144556145,0.009715225
1995-08-01,-0.250228504,0.031716418,-0.021402279,-0.18037473,-0.023575678,-0.070418839,0.035383391,-0.162926892
1995-09-01,-0.0890964,-0.03974603,-0.039522647,0.115286431,-0.110015678,0.047859218,-0.139045731,-0.017405104
1995-10-01,0.108105213,0.036092334,0.141822445,0.077626097,0.020146606,0.090413522,-0.147094639,0.027421282
1995-11-01,0.049094134,-0.113117603,-0.048523213,0.069735727,-0.070121274,-0.067358175,-0.044114059,-0.091775844
1995-12-01,-0.080160701,0.133966106,0.067060679,0.109125181,-0.071650649,-0.053607474,-0.097364475,0.059357936
1996-01-01,0.349334386,0.002244824,0.273703784,0.018590717,0.022501866,0.064562907,-0.003848478,-0.027513237
1996-02-01,-0.309016381,-0.116394288,-0.216034112,0.09909344,-0.154779213,-0.123389725,-0.091947454,-0.133219914
1996-03-01,-0.062157605,0.032468047,0.189548654,-0.195820244,0.149572151,-0.076167882,-0.022280079,0.11750014
1996-04-01,-0.18584591,-0.023796357,-0.026641442,-0.131237766,0.064996954,-0.034720342,0.100450149,0.159570681
1996-05-01,-0.19646854,-0.139091172,-0.119692578,-0.022439107,0.037775902,-0.061373485,-0.086174999,-0.140855778
1996-06-01,-0.240118315,-0.093756918,-0.191050183,-0.020984871,0.128416118,0.026087623,-0.121490338,0.088581614
1996-07-01,0.027921233,-0.053541689,0.110724334,-0.014492015,0.088409418,0.156515323,0.037903856,-0.11282549
1996-08-01,-0.09662193,0.050112339,-0.108663723,0.185026731,0.059169515,0.046258429,-0.107967605,0.015080898
1996-09-01,-0.219968836,0.078789388,0.061228812,-0.090287564,0.142925043,0.005647259,-0.05268345,0.052784036
1996-10-01,0.041432089,0.034687207,-0.004739473,0.195919393,-0.010000079,-0.007872285,-0.172876635,-0.146756768
1996-11-01,-0.169672477,0.021773366,-0.073834488,0.222807991,-0.013397459,0.051259509,-0.163938783,0.174190048
1996-12-01,-0.038797666,-0.042931906,-0.042638454,-0.07459874,0.065370568,0.079894121,-0.028517323,-0.028309785
1997-01-01,-0.062863322,-0.044934461,-0.066647298,-0.120270054,0.032072363,-0.196472792,-0.105543563,-0.109078983
1997-02-01,-0.277927978,-0.028132597,-0.176437865,0.035167424,-0.024751759,-0.090211854,-0.107643164,-0.080401607
1997-03-01,-0.184364709,-0.171555212,-0.101639593,-0.137174378,0.100681524,0.105806615,0.011850693,0.003360843
1997-04-01,-0.018570496,-0.122889547,0.03126958,-0.157520892,0.152774507,0.115148795,0.007257554,-0.139758453
1997-05-01,-0.084857478,0.073367389,-0.065387092,0.234399935,0.004041372,-0.053043596,-0.233946204,0.117635302
1997-06-01,-0.114332327,0.096633281,0.024864772,0.203658343,-0.022920526,0.068512975,-0.152623933,0.095767277
1997-07-01,-0.176363254,0.019331155,-0.068901493,0.151984044,-0.104195052,-0.147078432,-0.133657667,-0.028161523
